payment_id,payment_reference,loan_id,emi_number,payment_date,emi_amount,principal_paid,interest_paid,late_fee,payment_method,payment_status,remaining_balance
86098,BKAIPAY28648127,2886,19,2026-01-06,30345.66,23146.27,7199.39,0,NEFT,Paid,786338.18
86099,BKAIPAY70424412,2886,20,2026-02-05,30345.66,20888.11,9457.55,0,UPI,Paid,765450.07
86100,BKAIPAY16948826,2886,21,2026-03-07,30345.66,17112.76,13232.9,0,Cash,Paid,748337.31
86101,BKAIPAY61247350,2886,22,2026-04-06,30345.66,18943.96,11401.7,0,UPI,Paid,729393.35
86102,BKAIPAY96138486,2886,23,2026-05-06,30345.66,20419.55,9926.11,0,Cash,Paid,708973.8
86103,BKAIPAY54067811,2886,24,2026-06-05,30345.66,22110.85,8234.81,0,UPI,Paid,686862.95
86104,BKAIPAY48076107,2886,25,2026-07-05,30345.66,21538.82,8806.84,0,Cash,Paid,665324.13
86105,BKAIPAY76554128,2886,26,2026-08-04,30345.66,23056.75,7288.91,0,Auto Debit,Paid,642267.38
86106,BKAIPAY68866307,2886,27,2026-09-03,30345.66,19195.45,11150.21,0,IMPS,Paid,623071.93
86107,BKAIPAY94909293,2886,28,2026-10-03,30345.66,17324.14,13021.52,0,Auto Debit,Paid,605747.79
86108,BKAIPAY51530161,2886,29,2026-11-02,30345.66,19406.75,10938.91,0,UPI,Paid,586341.04
86109,BKAIPAY33360925,2886,30,2026-12-02,30345.66,19342.91,11002.75,1244,Auto Debit,Late,566998.13
86110,BKAIPAY14114731,2886,31,2027-01-01,30345.66,18169.66,12176.0,0,NEFT,Paid,548828.47
86111,BKAIPAY32943988,2886,32,2027-01-31,30345.66,17054.72,13290.94,0,NEFT,Paid,531773.75
86112,BKAIPAY70897440,2886,33,2027-03-02,30345.66,21157.76,9187.9,0,UPI,Paid,510615.99
86113,BKAIPAY91959427,2886,34,2027-04-01,30345.66,23457.99,6887.67,0,UPI,Paid,487158.0
86114,BKAIPAY51071637,2886,35,2027-05-01,30345.66,22317.99,8027.67,0,Auto Debit,Paid,464840.01
86115,BKAIPAY55897131,2886,36,2027-05-31,30345.66,17946.9,12398.76,0,Auto Debit,Paid,446893.11
86116,BKAIPAY99707596,2886,37,2027-06-30,30345.66,19131.12,11214.54,0,Auto Debit,Paid,427761.99
86117,BKAIPAY80087028,2886,38,2027-07-30,30345.66,19650.15,10695.51,0,IMPS,Paid,408111.84
86118,BKAIPAY94615050,2887,1,2025-07-04,15910.61,9569.98,6340.63,0,Auto Debit,Paid,754139.3
86119,BKAIPAY24773197,2887,2,2025-08-03,15910.61,9257.24,6653.37,0,UPI,Paid,744882.06
86120,BKAIPAY43370028,2887,3,2025-09-02,15910.61,12656.69,3253.92,0,NEFT,Paid,732225.37
86121,BKAIPAY44838524,2887,4,2025-10-02,15910.61,12246.13,3664.48,0,Auto Debit,Paid,719979.24
86122,BKAIPAY39821059,2887,5,2025-11-01,15910.61,9195.42,6715.19,0,UPI,Paid,710783.82
86123,BKAIPAY75906016,2887,6,2025-12-01,15910.61,11334.8,4575.81,0,Auto Debit,Paid,699449.02
86124,BKAIPAY61022415,2887,7,2025-12-31,15910.61,12170.4,3740.21,0,Auto Debit,Paid,687278.62
86125,BKAIPAY23468044,2887,8,2026-01-30,15910.61,8764.01,7146.6,0,Auto Debit,Paid,678514.61
86126,BKAIPAY70798826,2887,9,2026-03-01,15910.61,8956.61,6954.0,0,NEFT,Paid,669558.0
86127,BKAIPAY73118068,2887,10,2026-03-31,15910.61,11678.47,4232.14,0,Auto Debit,Paid,657879.53
86128,BKAIPAY94166146,2887,11,2026-04-30,15910.61,11069.1,4841.51,0,Auto Debit,Paid,646810.43
86129,BKAIPAY16792026,2887,12,2026-05-30,15910.61,9758.54,6152.07,0,NEFT,Paid,637051.89
86130,BKAIPAY87579320,2887,13,2026-06-29,15910.61,11900.05,4010.56,0,Auto Debit,Paid,625151.84
86131,BKAIPAY77706368,2887,14,2026-07-29,15910.61,11777.13,4133.48,2453,NEFT,Missed,613374.71
86132,BKAIPAY48029521,2887,15,2026-08-28,15910.61,12497.88,3412.73,0,Auto Debit,Paid,600876.83
86133,BKAIPAY93687281,2887,16,2026-09-27,15910.61,11760.45,4150.16,0,Auto Debit,Paid,589116.38
86134,BKAIPAY17041217,2887,17,2026-10-27,15910.61,10017.16,5893.45,0,IMPS,Paid,579099.22
86135,BKAIPAY26163493,2887,18,2026-11-26,15910.61,9461.8,6448.81,0,Auto Debit,Paid,569637.42
86136,BKAIPAY56044195,2887,19,2026-12-26,15910.61,9298.14,6612.47,2589,NEFT,Missed,560339.28
86137,BKAIPAY64289497,2887,20,2027-01-25,15910.61,10438.27,5472.34,0,UPI,Paid,549901.01
86138,BKAIPAY60322429,2887,21,2027-02-24,15910.61,10753.49,5157.12,0,Auto Debit,Paid,539147.52
86139,BKAIPAY89714479,2887,22,2027-03-26,15910.61,9254.58,6656.03,0,Cash,Paid,529892.94
86140,BKAIPAY62258456,2887,23,2027-04-25,15910.61,12264.88,3645.73,0,UPI,Paid,517628.06
86141,BKAIPAY67481010,2887,24,2027-05-25,15910.61,10918.79,4991.82,0,Auto Debit,Paid,506709.27
86142,BKAIPAY37075420,2887,25,2027-06-24,15910.61,10586.13,5324.48,0,IMPS,Paid,496123.14
86143,BKAIPAY80732108,2887,26,2027-07-24,15910.61,12136.87,3773.74,0,NEFT,Paid,483986.27
86144,BKAIPAY96778050,2887,27,2027-08-23,15910.61,12559.96,3350.65,0,UPI,Paid,471426.31
86145,BKAIPAY23172910,2887,28,2027-09-22,15910.61,10465.04,5445.57,0,Auto Debit,Paid,460961.27
86146,BKAIPAY32267625,2887,29,2027-10-22,15910.61,10590.02,5320.59,0,Cash,Paid,450371.25
86147,BKAIPAY19664175,2887,30,2027-11-21,15910.61,8834.88,7075.73,962,Auto Debit,Late,441536.37
86148,BKAIPAY25607874,2887,31,2027-12-21,15910.61,10829.84,5080.77,0,NEFT,Paid,430706.53
86149,BKAIPAY53924793,2887,32,2028-01-20,15910.61,9858.54,6052.07,0,UPI,Paid,420847.99
86150,BKAIPAY76506430,2887,33,2028-02-19,15910.61,11065.36,4845.25,0,Auto Debit,Paid,409782.63
86151,BKAIPAY40347521,2887,34,2028-03-20,15910.61,8908.65,7001.96,0,UPI,Paid,400873.98
86152,BKAIPAY59084084,2887,35,2028-04-19,15910.61,11440.15,4470.46,0,NEFT,Paid,389433.83
86153,BKAIPAY33708535,2887,36,2028-05-19,15910.61,11774.63,4135.98,0,Auto Debit,Paid,377659.2
86154,BKAIPAY72093311,2887,37,2028-06-18,15910.61,10433.72,5476.89,408,UPI,Late,367225.48
86155,BKAIPAY10676829,2887,38,2028-07-18,15910.61,10417.28,5493.33,0,Auto Debit,Paid,356808.2
86156,BKAIPAY17848160,2887,39,2028-08-17,15910.61,9241.09,6669.52,0,Auto Debit,Paid,347567.11
86157,BKAIPAY56603373,2887,40,2028-09-16,15910.61,9928.73,5981.88,0,IMPS,Paid,337638.38
86158,BKAIPAY32293827,2887,41,2028-10-16,15910.61,11113.56,4797.05,0,NEFT,Paid,326524.82
86159,BKAIPAY90782727,2887,42,2028-11-15,15910.61,11421.08,4489.53,0,Auto Debit,Paid,315103.74
86160,BKAIPAY12368590,2887,43,2028-12-15,15910.61,9397.53,6513.08,0,Cheque,Paid,305706.21
86161,BKAIPAY10800204,2887,44,2029-01-14,15910.61,12503.14,3407.47,0,Auto Debit,Paid,293203.07
86162,BKAIPAY69787191,2887,45,2029-02-13,15910.61,8889.66,7020.95,0,Cash,Paid,284313.41
86163,BKAIPAY89671755,2887,46,2029-03-15,15910.61,9677.53,6233.08,0,NEFT,Paid,274635.88
86164,BKAIPAY57918310,2887,47,2029-04-14,15910.61,10304.05,5606.56,0,UPI,Paid,264331.83
86165,BKAIPAY29343899,2887,48,2029-05-14,15910.61,9211.16,6699.45,0,Auto Debit,Paid,255120.67
86166,BKAIPAY78953790,2888,1,2026-02-08,22790.47,18204.99,4585.48,0,IMPS,Paid,619928.17
86167,BKAIPAY98413724,2888,2,2026-03-10,22790.47,17101.06,5689.41,0,NEFT,Paid,602827.11
86168,BKAIPAY59214410,2888,3,2026-04-09,22790.47,16819.58,5970.89,0,Cash,Paid,586007.53
86169,BKAIPAY30034196,2888,4,2026-05-09,22790.47,14160.08,8630.39,0,Auto Debit,Paid,571847.45
86170,BKAIPAY63441717,2888,5,2026-06-08,22790.47,15077.89,7712.58,0,NEFT,Paid,556769.56
86171,BKAIPAY54568654,2888,6,2026-07-08,22790.47,17358.77,5431.7,0,Auto Debit,Paid,539410.79
86172,BKAIPAY74491648,2888,7,2026-08-07,22790.47,14782.49,8007.98,0,Auto Debit,Paid,524628.3
86173,BKAIPAY63760852,2888,8,2026-09-06,22790.47,14868.56,7921.91,0,UPI,Paid,509759.74
86174,BKAIPAY12913152,2888,9,2026-10-06,22790.47,17417.67,5372.8,0,NEFT,Paid,492342.07
86175,BKAIPAY22884031,2888,10,2026-11-05,22790.47,15295.33,7495.14,0,Auto Debit,Paid,477046.74
86176,BKAIPAY88669475,2888,11,2026-12-05,22790.47,17266.1,5524.37,0,Cash,Paid,459780.64
86177,BKAIPAY93083850,2888,12,2027-01-04,22790.47,13543.39,9247.08,0,UPI,Paid,446237.25
86178,BKAIPAY50208565,2888,13,2027-02-03,22790.47,14761.95,8028.52,0,Auto Debit,Paid,431475.3
86179,BKAIPAY61835197,2888,14,2027-03-05,22790.47,16874.82,5915.65,0,UPI,Paid,414600.48
86180,BKAIPAY82217495,2888,15,2027-04-04,22790.47,16608.43,6182.04,0,Cheque,Paid,397992.05
86181,BKAIPAY91966701,2888,16,2027-05-04,22790.47,17404.19,5386.28,0,Cheque,Paid,380587.86
86182,BKAIPAY89109090,2888,17,2027-06-03,22790.47,12625.97,10164.5,0,Cheque,Paid,367961.89
86183,BKAIPAY41383862,2888,18,2027-07-03,22790.47,15060.09,7730.38,0,UPI,Paid,352901.8
86184,BKAIPAY12173665,2888,19,2027-08-02,22790.47,14258.8,8531.67,0,Cash,Paid,338643.0
86185,BKAIPAY28222026,2888,20,2027-09-01,22790.47,17430.26,5360.21,0,Auto Debit,Paid,321212.74
86186,BKAIPAY62494593,2888,21,2027-10-01,22790.47,12955.23,9835.24,0,UPI,Paid,308257.51
86187,BKAIPAY65112155,2888,22,2027-10-31,22790.47,12563.24,10227.23,0,Auto Debit,Paid,295694.27
86188,BKAIPAY63548841,2888,23,2027-11-30,22790.47,13797.3,8993.17,0,NEFT,Paid,281896.97
86189,BKAIPAY51063041,2888,24,2027-12-30,22790.47,14797.6,7992.87,0,NEFT,Paid,267099.37
86190,BKAIPAY76003726,2888,25,2028-01-29,22790.47,16733.52,6056.95,0,Auto Debit,Paid,250365.85
86191,BKAIPAY67415536,2888,26,2028-02-28,22790.47,18209.41,4581.06,0,Cash,Paid,232156.44
86192,BKAIPAY22364419,2888,27,2028-03-29,22790.47,13930.85,8859.62,0,UPI,Paid,218225.59
86193,BKAIPAY89036050,2888,28,2028-04-28,22790.47,13111.55,9678.92,0,Auto Debit,Paid,205114.04
86194,BKAIPAY51337147,2889,1,2025-02-02,40606.17,23544.18,17061.99,0,Auto Debit,Paid,1397671.77
86195,BKAIPAY34819753,2889,2,2025-03-04,40606.17,25221.14,15385.03,1362,NEFT,Missed,1372450.63
86196,BKAIPAY19672919,2889,3,2025-04-03,40606.17,29349.34,11256.83,0,UPI,Paid,1343101.29
86197,BKAIPAY11096155,2889,4,2025-05-03,40606.17,27335.84,13270.33,0,UPI,Paid,1315765.45
86198,BKAIPAY10945736,2889,5,2025-06-02,40606.17,22393.99,18212.18,0,UPI,Paid,1293371.46
86199,BKAIPAY16194529,2889,6,2025-07-02,40606.17,26206.46,14399.71,0,NEFT,Paid,1267165.0
86200,BKAIPAY95869536,2889,7,2025-08-01,40606.17,24456.28,16149.89,0,Auto Debit,Paid,1242708.72
86201,BKAIPAY27076047,2889,8,2025-08-31,40606.17,28321.62,12284.55,0,Auto Debit,Paid,1214387.1
86202,BKAIPAY27531186,2889,9,2025-09-30,40606.17,30764.44,9841.73,0,Auto Debit,Paid,1183622.66
86203,BKAIPAY78967281,2889,10,2025-10-30,40606.17,27278.77,13327.4,0,Cheque,Paid,1156343.89
86204,BKAIPAY29870619,2889,11,2025-11-29,40606.17,30798.01,9808.16,0,Auto Debit,Paid,1125545.88
86205,BKAIPAY38194917,2889,12,2025-12-29,40606.17,28488.33,12117.84,0,Auto Debit,Paid,1097057.55
86206,BKAIPAY63945426,2889,13,2026-01-28,40606.17,28395.29,12210.88,0,Cash,Paid,1068662.26
86207,BKAIPAY63893541,2889,14,2026-02-27,40606.17,31123.53,9482.64,0,Auto Debit,Paid,1037538.73
86208,BKAIPAY83153790,2889,15,2026-03-29,40606.17,31687.19,8918.98,0,Auto Debit,Paid,1005851.54
86209,BKAIPAY95625819,2889,16,2026-04-28,40606.17,27390.75,13215.42,0,Auto Debit,Paid,978460.79
86210,BKAIPAY83171216,2889,17,2026-05-28,40606.17,22819.06,17787.11,0,NEFT,Paid,955641.73
86211,BKAIPAY74931015,2889,18,2026-06-27,40606.17,27784.18,12821.99,0,Auto Debit,Paid,927857.55
86212,BKAIPAY45374328,2889,19,2026-07-27,40606.17,22764.58,17841.59,0,Cash,Paid,905092.97
86213,BKAIPAY69623203,2889,20,2026-08-26,40606.17,23804.28,16801.89,0,Auto Debit,Paid,881288.69
86214,BKAIPAY45161608,2889,21,2026-09-25,40606.17,29001.09,11605.08,0,Auto Debit,Paid,852287.6
86215,BKAIPAY26029887,2889,22,2026-10-25,40606.17,22744.57,17861.6,0,Cheque,Paid,829543.03
86216,BKAIPAY76132418,2889,23,2026-11-24,40606.17,29896.28,10709.89,0,UPI,Paid,799646.75
86217,BKAIPAY46981558,2889,24,2026-12-24,40606.17,28275.17,12331.0,0,Auto Debit,Paid,771371.58
86218,BKAIPAY68917922,2889,25,2027-01-23,40606.17,24954.77,15651.4,0,NEFT,Paid,746416.81
86219,BKAIPAY35930982,2889,26,2027-02-22,40606.17,23019.92,17586.25,0,Auto Debit,Paid,723396.89
86220,BKAIPAY15108246,2889,27,2027-03-24,40606.17,27956.89,12649.28,0,Auto Debit,Paid,695440.0
86221,BKAIPAY94498436,2889,28,2027-04-23,40606.17,30203.43,10402.74,0,Auto Debit,Paid,665236.57
86222,BKAIPAY73437647,2889,29,2027-05-23,40606.17,26244.35,14361.82,0,Auto Debit,Paid,638992.22
86223,BKAIPAY83635629,2889,30,2027-06-22,40606.17,30184.08,10422.09,0,NEFT,Paid,608808.14
86224,BKAIPAY34544174,2889,31,2027-07-22,40606.17,30662.34,9943.83,0,UPI,Paid,578145.8
86225,BKAIPAY14468324,2889,32,2027-08-21,40606.17,28025.94,12580.23,0,Auto Debit,Paid,550119.86
86226,BKAIPAY13925573,2889,33,2027-09-20,40606.17,25652.3,14953.87,0,NEFT,Paid,524467.56
86227,BKAIPAY88101448,2889,34,2027-10-20,40606.17,32277.4,8328.77,0,Auto Debit,Paid,492190.16
86228,BKAIPAY32877854,2889,35,2027-11-19,40606.17,24164.09,16442.08,0,Auto Debit,Paid,468026.07
86229,BKAIPAY35981330,2890,1,2024-12-08,15348.68,10073.16,5275.52,0,IMPS,Paid,496433.28
86230,BKAIPAY94556034,2890,2,2025-01-07,15348.68,11285.3,4063.38,0,IMPS,Paid,485147.98
86231,BKAIPAY80266702,2890,3,2025-02-06,15348.68,10832.14,4516.54,0,Auto Debit,Paid,474315.84
86232,BKAIPAY97678717,2890,4,2025-03-08,15348.68,11710.77,3637.91,0,Cash,Paid,462605.07
86233,BKAIPAY67186601,2890,5,2025-04-07,15348.68,9845.24,5503.44,1241,Auto Debit,Late,452759.83
86234,BKAIPAY73558243,2890,6,2025-05-07,15348.68,10193.99,5154.69,0,IMPS,Paid,442565.84
86235,BKAIPAY63352406,2890,7,2025-06-06,15348.68,10889.35,4459.33,0,NEFT,Paid,431676.49
86236,BKAIPAY95037530,2890,8,2025-07-06,15348.68,9974.63,5374.05,0,Cheque,Paid,421701.86
86237,BKAIPAY12286932,2890,9,2025-08-05,15348.68,10156.43,5192.25,0,Cheque,Paid,411545.43
86238,BKAIPAY61798886,2890,10,2025-09-04,15348.68,10507.62,4841.06,0,UPI,Paid,401037.81
86239,BKAIPAY23503291,2890,11,2025-10-04,15348.68,10046.87,5301.81,0,Auto Debit,Paid,390990.94
86240,BKAIPAY12348736,2890,12,2025-11-03,15348.68,11878.42,3470.26,0,UPI,Paid,379112.52
86241,BKAIPAY55929925,2890,13,2025-12-03,15348.68,9860.11,5488.57,0,NEFT,Paid,369252.41
86242,BKAIPAY65966204,2890,14,2026-01-02,15348.68,9678.15,5670.53,0,Auto Debit,Paid,359574.26
86243,BKAIPAY59256928,2890,15,2026-02-01,15348.68,10335.42,5013.26,0,UPI,Paid,349238.84
86244,BKAIPAY75847883,2890,16,2026-03-03,15348.68,9725.67,5623.01,0,NEFT,Paid,339513.17
86245,BKAIPAY42546012,2890,17,2026-04-02,15348.68,8710.27,6638.41,0,Cash,Paid,330802.9
86246,BKAIPAY66648559,2890,18,2026-05-02,15348.68,10067.36,5281.32,0,UPI,Paid,320735.54
86247,BKAIPAY67868471,2890,19,2026-06-01,15348.68,9705.32,5643.36,0,Auto Debit,Paid,311030.22
86248,BKAIPAY73173805,2890,20,2026-07-01,15348.68,12089.49,3259.19,0,Auto Debit,Paid,298940.73
86249,BKAIPAY78223282,2890,21,2026-07-31,15348.68,9533.37,5815.31,1288,UPI,Late,289407.36
86250,BKAIPAY70335685,2890,22,2026-08-30,15348.68,10634.21,4714.47,0,UPI,Paid,278773.15
86251,BKAIPAY89407291,2890,23,2026-09-29,15348.68,9987.91,5360.77,0,IMPS,Paid,268785.24
86252,BKAIPAY84516437,2890,24,2026-10-29,15348.68,10229.02,5119.66,0,NEFT,Paid,258556.22
86253,BKAIPAY78041024,2890,25,2026-11-28,15348.68,8589.7,6758.98,1059,NEFT,Late,249966.52
86254,BKAIPAY18107288,2890,26,2026-12-28,15348.68,9330.45,6018.23,0,IMPS,Paid,240636.07
86255,BKAIPAY52027388,2890,27,2027-01-27,15348.68,9366.84,5981.84,0,NEFT,Paid,231269.23
86256,BKAIPAY14456989,2890,28,2027-02-26,15348.68,9055.79,6292.89,0,Cash,Paid,222213.44
86257,BKAIPAY43953402,2890,29,2027-03-28,15348.68,9727.39,5621.29,0,UPI,Paid,212486.05
86258,BKAIPAY55337512,2890,30,2027-04-27,15348.68,11206.45,4142.23,0,Auto Debit,Paid,201279.6
86259,BKAIPAY45444529,2890,31,2027-05-27,15348.68,12054.32,3294.36,0,UPI,Paid,189225.28
86260,BKAIPAY96642891,2890,32,2027-06-26,15348.68,10492.77,4855.91,2092,NEFT,Missed,178732.51
86261,BKAIPAY95675426,2890,33,2027-07-26,15348.68,10784.63,4564.05,0,Auto Debit,Paid,167947.88
86262,BKAIPAY38948336,2891,1,2024-08-26,14560.42,9466.42,5094.0,0,NEFT,Paid,165258.62
86263,BKAIPAY10502377,2891,2,2024-09-25,14560.42,9856.44,4703.98,0,IMPS,Paid,155402.18
86264,BKAIPAY95339195,2891,3,2024-10-25,14560.42,10074.66,4485.76,0,UPI,Paid,145327.52
86265,BKAIPAY49174986,2891,4,2024-11-24,14560.42,10264.33,4296.09,0,UPI,Paid,135063.19
86266,BKAIPAY10677735,2891,5,2024-12-24,14560.42,8099.81,6460.61,0,Auto Debit,Paid,126963.38
86267,BKAIPAY84990537,2891,6,2025-01-23,14560.42,8651.99,5908.43,0,Cash,Paid,118311.39
86268,BKAIPAY88427103,2891,7,2025-02-22,14560.42,9096.87,5463.55,1869,IMPS,Missed,109214.52
86269,BKAIPAY73917790,2891,8,2025-03-24,14560.42,10866.02,3694.4,0,UPI,Paid,98348.5
86270,BKAIPAY30155476,2891,9,2025-04-23,14560.42,11543.63,3016.79,0,Auto Debit,Paid,86804.87
86271,BKAIPAY77118609,2891,10,2025-05-23,14560.42,9427.93,5132.49,0,NEFT,Paid,77376.94
86272,BKAIPAY95188770,2891,11,2025-06-22,14560.42,8903.0,5657.42,0,Auto Debit,Paid,68473.94
86273,BKAIPAY60269502,2891,12,2025-07-22,14560.42,9343.75,5216.67,0,Auto Debit,Paid,59130.19
86274,BKAIPAY23039449,2892,1,2025-11-30,17435.95,11582.62,5853.33,0,Auto Debit,Paid,494059.93
86275,BKAIPAY79037420,2892,2,2025-12-30,17435.95,10962.76,6473.19,0,Auto Debit,Paid,483097.17
86276,BKAIPAY19014501,2892,3,2026-01-29,17435.95,10146.54,7289.41,0,Auto Debit,Paid,472950.63
86277,BKAIPAY73302542,2892,4,2026-02-28,17435.95,11491.12,5944.83,0,NEFT,Paid,461459.51
86278,BKAIPAY64827851,2892,5,2026-03-30,17435.95,13514.74,3921.21,0,Auto Debit,Paid,447944.77
86279,BKAIPAY67816995,2892,6,2026-04-29,17435.95,9767.74,7668.21,0,Auto Debit,Paid,438177.03
86280,BKAIPAY74485175,2892,7,2026-05-29,17435.95,12390.23,5045.72,0,Cash,Paid,425786.8
86281,BKAIPAY44026415,2892,8,2026-06-28,17435.95,13146.09,4289.86,0,Cash,Paid,412640.71
86282,BKAIPAY74724988,2892,9,2026-07-28,17435.95,11946.22,5489.73,0,NEFT,Paid,400694.49
86283,BKAIPAY51518566,2892,10,2026-08-27,17435.95,11961.19,5474.76,0,UPI,Paid,388733.3
86284,BKAIPAY23535280,2892,11,2026-09-26,17435.95,11481.72,5954.23,0,Auto Debit,Paid,377251.58
86285,BKAIPAY22284599,2892,12,2026-10-26,17435.95,13807.96,3627.99,0,Auto Debit,Paid,363443.62
86286,BKAIPAY38069148,2892,13,2026-11-25,17435.95,9927.4,7508.55,0,Cash,Paid,353516.22
86287,BKAIPAY75441429,2892,14,2026-12-25,17435.95,11693.14,5742.81,0,IMPS,Paid,341823.08
86288,BKAIPAY56021980,2892,15,2027-01-24,17435.95,10903.8,6532.15,0,Auto Debit,Paid,330919.28
86289,BKAIPAY50170613,2892,16,2027-02-23,17435.95,12807.2,4628.75,523,UPI,Missed,318112.08
86290,BKAIPAY64045381,2892,17,2027-03-25,17435.95,10125.2,7310.75,0,Auto Debit,Paid,307986.88
86291,BKAIPAY67609378,2892,18,2027-04-24,17435.95,10057.9,7378.05,0,Cheque,Paid,297928.98
86292,BKAIPAY54533399,2892,19,2027-05-24,17435.95,12136.48,5299.47,0,Auto Debit,Paid,285792.5
86293,BKAIPAY67908333,2892,20,2027-06-23,17435.95,12918.02,4517.93,0,Auto Debit,Paid,272874.48
86294,BKAIPAY75207552,2892,21,2027-07-23,17435.95,12923.59,4512.36,0,IMPS,Paid,259950.89
86295,BKAIPAY44852997,2892,22,2027-08-22,17435.95,13035.48,4400.47,0,IMPS,Paid,246915.41
86296,BKAIPAY20883543,2892,23,2027-09-21,17435.95,12082.92,5353.03,0,NEFT,Paid,234832.49
86297,BKAIPAY12936715,2892,24,2027-10-21,17435.95,9775.45,7660.5,0,Auto Debit,Paid,225057.04
86298,BKAIPAY82933996,2892,25,2027-11-20,17435.95,10807.99,6627.96,0,Cheque,Paid,214249.05
86299,BKAIPAY17395127,2892,26,2027-12-20,17435.95,11489.23,5946.72,0,UPI,Paid,202759.82
86300,BKAIPAY90844840,2892,27,2028-01-19,17435.95,12606.0,4829.95,0,NEFT,Paid,190153.82
86301,BKAIPAY45519991,2892,28,2028-02-18,17435.95,11973.77,5462.18,0,Auto Debit,Paid,178180.05
86302,BKAIPAY86421066,2892,29,2028-03-19,17435.95,11282.3,6153.65,0,Cash,Paid,166897.75
86303,BKAIPAY80087039,2893,1,2026-02-21,50794.59,36363.83,14430.76,0,NEFT,Paid,1893830.59
86304,BKAIPAY20386224,2893,2,2026-03-23,50794.59,28501.68,22292.91,0,Cash,Paid,1865328.91
86305,BKAIPAY65570632,2893,3,2026-04-22,50794.59,35345.47,15449.12,0,NEFT,Paid,1829983.44
86306,BKAIPAY91342768,2893,4,2026-05-22,50794.59,30757.08,20037.51,0,NEFT,Paid,1799226.36
86307,BKAIPAY65372723,2893,5,2026-06-21,50794.59,33652.74,17141.85,0,NEFT,Paid,1765573.62
86308,BKAIPAY99036949,2893,6,2026-07-21,50794.59,30316.76,20477.83,0,Auto Debit,Paid,1735256.86
86309,BKAIPAY62574746,2893,7,2026-08-20,50794.59,40221.02,10573.57,0,Auto Debit,Paid,1695035.84
86310,BKAIPAY61706992,2893,8,2026-09-19,50794.59,27982.13,22812.46,0,Auto Debit,Paid,1667053.71
86311,BKAIPAY89542014,2893,9,2026-10-19,50794.59,32577.5,18217.09,0,Auto Debit,Paid,1634476.21
86312,BKAIPAY75990802,2893,10,2026-11-18,50794.59,33699.81,17094.78,0,Auto Debit,Paid,1600776.4
86313,BKAIPAY59536544,2893,11,2026-12-18,50794.59,29181.29,21613.3,0,Cheque,Paid,1571595.11
86314,BKAIPAY21154631,2893,12,2027-01-17,50794.59,28767.21,22027.38,0,Auto Debit,Paid,1542827.9
86315,BKAIPAY80164153,2893,13,2027-02-16,50794.59,37428.8,13365.79,0,Auto Debit,Paid,1505399.1
86316,BKAIPAY57511418,2893,14,2027-03-18,50794.59,33515.07,17279.52,0,Cheque,Paid,1471884.03
86317,BKAIPAY89360257,2893,15,2027-04-17,50794.59,36891.48,13903.11,0,UPI,Paid,1434992.55
86318,BKAIPAY89493667,2893,16,2027-05-17,50794.59,32825.45,17969.14,0,UPI,Paid,1402167.1
86319,BKAIPAY52242441,2893,17,2027-06-16,50794.59,39936.55,10858.04,0,IMPS,Paid,1362230.55
86320,BKAIPAY45005076,2893,18,2027-07-16,50794.59,37129.62,13664.97,617,UPI,Missed,1325100.93
86321,BKAIPAY43129452,2893,19,2027-08-15,50794.59,28943.96,21850.63,0,Cash,Paid,1296156.97
86322,BKAIPAY86696089,2893,20,2027-09-14,50794.59,30243.89,20550.7,0,Cheque,Paid,1265913.08
86323,BKAIPAY73518464,2893,21,2027-10-14,50794.59,38062.78,12731.81,0,Auto Debit,Paid,1227850.3
86324,BKAIPAY83299848,2893,22,2027-11-13,50794.59,28922.47,21872.12,378,Auto Debit,Late,1198927.83
86325,BKAIPAY94192670,2893,23,2027-12-13,50794.59,35911.84,14882.75,0,UPI,Paid,1163015.99
86326,BKAIPAY21433397,2893,24,2028-01-12,50794.59,34761.14,16033.45,0,IMPS,Paid,1128254.85
86327,BKAIPAY26908676,2893,25,2028-02-11,50794.59,35336.11,15458.48,0,IMPS,Paid,1092918.74
86328,BKAIPAY10615507,2893,26,2028-03-12,50794.59,37402.37,13392.22,0,UPI,Paid,1055516.37
86329,BKAIPAY48725484,2893,27,2028-04-11,50794.59,30601.01,20193.58,1445,UPI,Missed,1024915.36
86330,BKAIPAY64716012,2893,28,2028-05-11,50794.59,34856.07,15938.52,0,Auto Debit,Paid,990059.29
86331,BKAIPAY90829323,2893,29,2028-06-10,50794.59,39797.41,10997.18,0,Auto Debit,Paid,950261.88
86332,BKAIPAY74044499,2893,30,2028-07-10,50794.59,35127.09,15667.5,0,Auto Debit,Paid,915134.79
86333,BKAIPAY32693120,2893,31,2028-08-09,50794.59,27984.2,22810.39,0,NEFT,Paid,887150.59
86334,BKAIPAY44194583,2893,32,2028-09-08,50794.59,36200.79,14593.8,0,UPI,Paid,850949.8
86335,BKAIPAY32431846,2893,33,2028-10-08,50794.59,40426.03,10368.56,0,Cash,Paid,810523.77
86336,BKAIPAY98800193,2893,34,2028-11-07,50794.59,28008.88,22785.71,0,NEFT,Paid,782514.89
86337,BKAIPAY28978677,2893,35,2028-12-07,50794.59,40018.2,10776.39,0,IMPS,Paid,742496.69
86338,BKAIPAY98916600,2893,36,2029-01-06,50794.59,37712.76,13081.83,0,Auto Debit,Paid,704783.93
