loan_id,loan_number,customer_id,account_id,loan_type_id,branch_id,loan_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,disbursement_date,maturity_date,loan_status,collateral_value,credit_score,purpose,risk_category
2451,BKAILN18659744,7130,7968,11,73,26989636,12.99,52,681477.62,25971755.59,2022-07-17,2026-10-24,Active,43343766.39,699,Working Capital,Medium
2452,BKAILN59551926,6284,2383,8,80,303426,9.88,182,3222.86,168956.77,2023-01-04,2037-12-16,Active,443198.98,755,Personal Expenses,Low
2453,BKAILN18017604,5304,19307,6,2,2926697,13.61,87,53098.9,1976472.95,2025-01-18,2032-03-12,Active,0.0,329,Working Capital,High
2454,BKAILN40080495,4543,9926,12,24,249116,11.18,13,20435.67,152097.17,2017-04-28,2018-05-23,Active,0.0,885,Education,Low
2455,BKAILN41775439,3313,12186,11,25,6965392,12.46,54,169163.86,5553499.43,2024-11-18,2029-04-26,Active,11382159.6,644,Working Capital,High
2456,BKAILN89780522,6609,4,10,68,1727503,9.83,52,40931.44,955986.73,2023-10-01,2028-01-08,Active,2783292.81,422,Personal Expenses,High
2457,BKAILN88918638,7682,14931,11,29,41950041,10.8,54,984281.74,36360009.63,2020-04-15,2024-09-21,Active,58622930.95,348,Medical,High
2458,BKAILN17415365,4790,9092,7,47,1693739,14.15,117,26761.8,1586931.23,2021-11-06,2031-06-17,Active,0.0,311,Personal Expenses,High
2459,BKAILN29805861,6632,11656,12,19,5685265,11.34,18,344958.6,1752144.89,2018-08-21,2020-02-12,Active,0.0,486,Education,High
2460,BKAILN71580813,7243,10469,6,27,4605301,13.03,42,137130.95,2532398.24,2020-09-24,2024-03-07,Active,0.0,369,Personal Expenses,High
2461,BKAILN10959112,8108,10792,3,92,1661017,9.65,64,33304.39,1634436.1,2025-02-12,2030-05-17,Active,2607596.46,611,Medical,High
2462,BKAILN14460970,7430,788,12,45,241137,13.8,6,41822.54,71191.51,2019-08-27,2020-02-23,Active,0.0,679,Medical,Medium
2463,BKAILN34583488,7922,17063,1,43,285108,9.17,226,2653.67,169000.18,2021-02-24,2039-09-18,Active,423942.33,328,Education,High
2464,BKAILN35798812,9280,1159,2,68,677149,12.67,33,24408.68,598407.73,2025-06-22,2028-03-08,Active,0.0,736,Medical,Medium
2465,BKAILN67118609,5505,13559,1,6,8565593,9.17,186,86432.11,4272011.52,2020-10-02,2036-01-12,Closed,10615047.9,704,Personal Expenses,Medium
2466,BKAILN74611183,2144,11594,8,2,1246013,10.3,149,14851.24,481716.45,2025-06-20,2037-09-15,Active,2020453.75,752,Education,Low
2467,BKAILN53665510,8661,14666,6,20,442566,15.82,114,7525.27,259574.51,2018-06-16,2027-10-27,Active,0.0,627,Personal Expenses,High
2468,BKAILN21495364,6060,1943,9,60,1491179,10.81,35,49864.03,535806.02,2023-10-15,2026-08-30,Active,1759440.59,593,Vehicle Purchase,High
2469,BKAILN68616351,1464,7569,10,83,4193609,7.73,63,81194.47,743910.49,2024-03-20,2029-05-23,Active,6477651.43,691,Vehicle Purchase,Medium
2470,BKAILN27464823,7825,758,8,52,588274,11.32,151,7323.57,561252.68,2025-02-14,2037-07-11,Active,875123.21,441,Home Purchase,High
2471,BKAILN15465365,3691,12903,11,28,1145400,11.04,62,24323.83,876450.67,2021-08-06,2026-09-09,Active,1943296.93,818,Agriculture,Low
2472,BKAILN41636793,5726,2118,5,98,7728038,9.46,33,266880.29,4142707.21,2024-05-30,2027-02-14,Active,11335365.03,526,Education,High
2473,BKAILN44876462,5849,6938,5,76,4645231,8.82,26,196931.14,3004171.71,2017-12-22,2020-02-10,Closed,7614880.36,335,Home Purchase,High
2474,BKAILN60530246,1794,14337,5,7,4280581,10.1,33,149103.16,830607.38,2021-12-15,2024-08-31,Active,4739339.03,889,Personal Expenses,Low
2475,BKAILN40846287,8939,9636,4,49,37265350,8.79,27,1526210.89,7169203.26,2019-03-19,2021-06-06,Active,0.0,318,Education,High
2476,BKAILN24992481,2537,11442,9,29,7730618,9.93,15,550148.21,7698112.37,2021-03-08,2022-06-01,Active,10504245.48,537,Education,High
2477,BKAILN75536169,4590,11923,8,5,1327667,10.41,188,14345.51,1078865.1,2019-12-01,2035-05-11,Active,2054183.56,616,Personal Expenses,High
2478,BKAILN33151169,6270,2703,2,34,391850,14.0,41,12079.25,52171.13,2020-09-29,2024-02-11,Active,0.0,584,Vehicle Purchase,High
2479,BKAILN94942673,2351,19648,8,54,577368,9.31,166,6197.55,193483.09,2020-09-05,2034-04-25,Active,1026549.95,812,Vehicle Purchase,Low
2480,BKAILN15977606,4167,19495,12,65,4823468,16.42,14,380931.69,4032520.78,2017-04-24,2018-06-18,Active,0.0,871,Agriculture,Low
2481,BKAILN73783281,6831,80,3,91,1648361,8.82,36,52279.46,1256625.41,2021-11-08,2024-10-23,Active,2173728.05,477,Vehicle Purchase,High
2482,BKAILN53694582,5788,11190,11,50,1048468,12.2,43,30221.58,284451.12,2024-02-11,2027-08-24,Active,1293701.74,458,Medical,High
2483,BKAILN11193704,9432,11521,3,35,819682,11.41,51,20357.64,718680.64,2024-02-15,2028-04-24,Closed,1108258.99,374,Working Capital,High
2484,BKAILN33075119,217,14373,3,21,3685956,11.57,45,101348.59,3369936.64,2019-10-11,2023-06-22,Active,5724516.85,838,Education,Low
2485,BKAILN30326759,6664,15397,7,21,1951788,10.53,90,31455.87,1483305.87,2024-04-27,2031-09-18,Active,0.0,554,Medical,High
2486,BKAILN26592145,9514,9598,3,98,1437756,11.6,32,52451.83,578220.61,2018-08-12,2021-03-29,Active,2091397.74,820,Personal Expenses,Low
2487,BKAILN65979746,8012,11357,11,82,1723835,12.33,72,33997.86,1119660.78,2018-09-11,2024-08-10,Closed,2846319.96,506,Education,High
2488,BKAILN96727073,8215,6857,12,98,264365,15.0,18,16492.35,127007.0,2018-03-23,2019-09-14,Active,0.0,749,Medical,Medium
2489,BKAILN81673837,3631,6207,2,26,106257,13.48,38,3450.82,98141.63,2025-01-15,2028-02-29,Active,0.0,867,Working Capital,Low
2490,BKAILN28142474,8811,1912,11,16,1573933,13.27,70,32417.1,1315845.89,2019-06-10,2025-03-10,Active,1904873.84,733,Medical,Medium
2491,BKAILN85613946,7931,17832,9,13,436716,11.88,56,10196.55,152164.2,2021-07-15,2026-02-19,Active,751023.58,546,Medical,High
2492,BKAILN61010245,5788,1954,5,38,2354250,10.43,33,82367.99,1295066.47,2025-05-13,2028-01-28,Active,3983914.43,541,Education,High
2493,BKAILN24061378,9016,4798,7,55,3304174,14.52,179,45234.32,760444.64,2024-01-10,2038-09-23,Default,0.0,644,Business Expansion,High
2494,BKAILN76628282,290,12933,4,18,115731,9.85,130,1451.45,101820.49,2021-11-17,2032-07-22,Active,0.0,895,Business Expansion,Low
2495,BKAILN38779476,6861,18100,1,12,1847562,9.52,276,16523.36,1735785.85,2020-10-23,2043-06-25,Active,2096488.29,846,Education,Low
2496,BKAILN36532585,9480,587,2,25,2821936,12.68,68,58388.31,492375.24,2020-06-01,2026-01-01,Active,0.0,587,Education,High
2497,BKAILN76093866,4677,16832,1,42,3640611,10.31,207,37693.77,387888.13,2020-02-04,2037-02-04,Closed,4456435.28,591,Personal Expenses,High
2498,BKAILN33368852,2502,19532,10,27,492035,8.57,80,8095.16,150351.58,2020-04-28,2026-11-23,Active,581606.5,638,Personal Expenses,High
2499,BKAILN75673121,6027,9557,11,31,1036708,12.22,73,20197.07,335830.48,2017-12-03,2023-12-02,Active,1636707.52,602,Agriculture,High
2500,BKAILN39082985,6551,13471,5,77,2218574,9.08,14,167609.57,568686.34,2019-01-24,2020-03-19,Active,3965997.53,738,Medical,Medium
2501,BKAILN15193215,224,16378,8,96,3533039,11.95,152,45208.39,2083571.29,2021-09-24,2034-03-20,Active,5220996.98,669,Home Purchase,Medium
2502,BKAILN10317389,4633,6323,10,27,3861436,8.74,105,52740.19,3144135.55,2024-08-18,2033-04-03,Active,6317769.3,812,Working Capital,Low
2503,BKAILN38024813,5356,6082,11,1,538560,11.18,50,13523.28,97787.2,2025-02-26,2029-04-06,Active,825429.6,504,Agriculture,High
2504,BKAILN63500237,3715,7573,3,15,250916,11.96,75,4766.19,192933.59,2021-02-25,2027-04-25,Active,298920.5,695,Vehicle Purchase,Medium
2505,BKAILN52471285,7621,8194,1,6,149772,10.28,159,1728.27,31297.6,2020-06-20,2033-07-12,Active,247987.26,602,Business Expansion,High
2506,BKAILN41239219,5868,5155,10,54,239781,9.0,85,3825.24,199614.9,2017-01-04,2023-12-29,Default,333091.43,751,Working Capital,Low
2507,BKAILN80767121,6167,15694,10,13,1406386,8.11,72,24734.11,966108.62,2022-10-24,2028-09-22,Active,1574718.49,490,Agriculture,High
2508,BKAILN20892215,4932,19005,6,6,1118352,16.2,14,88205.22,555004.93,2020-07-03,2021-08-27,Active,0.0,594,Business Expansion,High
2509,BKAILN93811795,8587,19490,8,92,117373,10.18,98,1768.53,45108.51,2024-02-19,2032-03-08,Active,167281.51,835,Medical,Low
2510,BKAILN77209676,5108,11937,2,40,216329,14.08,25,10034.55,44219.51,2022-07-21,2024-08-09,Default,0.0,599,Personal Expenses,High
2511,BKAILN90142911,5263,10167,4,41,655934,8.8,76,11288.86,468437.8,2025-06-30,2031-09-27,Active,0.0,711,Working Capital,Medium
2512,BKAILN61935886,1709,6760,8,84,6025474,11.59,61,131179.89,5390627.43,2020-12-24,2025-12-28,Active,7004822.62,329,Business Expansion,High
2513,BKAILN13974649,4005,10417,2,61,2929696,15.54,69,64474.22,524600.51,2018-03-19,2023-11-18,Active,0.0,466,Working Capital,High
2514,BKAILN68745393,9060,4868,7,38,7660803,10.93,19,440923.44,3515770.86,2016-09-28,2018-04-21,Active,0.0,358,Agriculture,High
2515,BKAILN68585780,2368,9004,5,97,861818,8.62,30,32036.38,332138.86,2020-03-13,2022-08-30,Active,1123939.11,705,Education,Medium
2516,BKAILN63731567,899,7351,4,67,3232507,12.31,39,100986.29,3001411.09,2020-10-05,2023-12-19,Active,0.0,567,Working Capital,High
2517,BKAILN48470063,6959,8426,2,42,812073,15.21,55,20594.36,128442.87,2023-11-09,2028-05-16,Active,0.0,807,Medical,Low
2518,BKAILN22902143,3493,15592,2,84,2040053,17.6,46,61291.45,1712368.92,2018-04-06,2022-01-15,Active,0.0,405,Medical,High
2519,BKAILN81877447,7017,18895,11,88,5882366,12.2,65,124112.6,3757416.76,2019-05-30,2024-09-30,Active,9286837.82,795,Personal Expenses,Low
2520,BKAILN95728319,4645,16006,12,40,342252,12.75,9,40076.7,133628.72,2017-12-12,2018-09-08,Active,0.0,584,Medical,High
2521,BKAILN99235146,6989,16449,4,99,1872359,9.57,81,31468.78,992413.88,2018-09-28,2025-05-24,Active,0.0,396,Working Capital,High
2522,BKAILN25512262,8493,10731,4,80,2204605,8.81,147,24568.17,1160485.24,2023-02-06,2035-03-05,Active,0.0,384,Personal Expenses,High
2523,BKAILN74839594,9348,5019,5,65,1251764,9.93,29,48727.89,865572.09,2016-08-31,2019-01-18,Active,1687397.8,658,Vehicle Purchase,Medium
2524,BKAILN20330034,6980,3109,8,12,2208152,11.55,159,27179.88,1424353.36,2018-09-14,2031-10-06,Active,3807333.44,594,Vehicle Purchase,High
2525,BKAILN62848595,8230,6599,1,12,1834329,10.08,304,16723.41,226240.26,2018-08-24,2043-08-13,Active,3272355.34,355,Education,High
2526,BKAILN54201076,6393,15927,11,64,355433,12.79,53,8812.58,102613.7,2023-09-15,2028-01-22,Active,628725.31,489,Home Purchase,High
2527,BKAILN22338495,3105,9152,12,23,322159,14.75,12,29039.54,234974.25,2020-05-03,2021-04-28,Active,0.0,567,Personal Expenses,High
2528,BKAILN30275090,195,19963,4,33,391079,9.08,104,5445.54,74738.46,2016-09-15,2025-04-01,Active,0.0,616,Personal Expenses,High
2529,BKAILN98920756,5396,18566,10,18,186788,7.72,73,3214.5,122308.61,2017-07-21,2023-07-20,Active,224226.25,351,Working Capital,High
2530,BKAILN63067163,4840,5969,4,63,1705187,12.31,24,80516.15,1399368.48,2018-09-08,2020-08-28,Active,0.0,529,Working Capital,High
2531,BKAILN98544080,1207,7844,8,84,428357,9.52,193,4343.44,75630.95,2023-11-02,2039-09-09,Active,567330.44,404,Business Expansion,High
2532,BKAILN23903292,2794,6919,1,18,1918507,9.32,168,20484.4,673448.66,2019-01-13,2032-10-31,Active,2815772.89,595,Education,High
2533,BKAILN50856743,3395,19162,3,14,4030446,9.49,34,135658.25,3522995.89,2017-08-10,2020-05-26,Active,5772236.54,889,Home Purchase,Low
2534,BKAILN34938155,2303,12314,9,84,280480,13.89,47,7771.04,135142.5,2024-04-01,2028-02-10,Active,494325.67,867,Home Purchase,Low
2535,BKAILN46232995,9807,17842,10,72,2283562,9.99,88,36708.43,2130260.38,2024-08-31,2031-11-23,Active,3858569.06,608,Medical,High
2536,BKAILN43582265,9419,8736,9,51,1083651,9.51,40,31718.05,326177.71,2024-06-05,2027-09-18,Active,1350451.98,362,Working Capital,High
2537,BKAILN79630067,2133,6700,6,34,5130149,13.16,68,107432.4,1999313.99,2021-07-05,2027-02-04,Active,0.0,819,Business Expansion,Low
2538,BKAILN81798741,4593,16127,11,62,4329542,10.0,56,97066.98,2449338.68,2022-11-24,2027-07-01,Active,5738408.99,439,Education,High
2539,BKAILN39039998,546,14623,6,99,959658,14.61,106,16166.29,182606.96,2022-03-13,2030-11-26,Active,0.0,540,Agriculture,High
2540,BKAILN19272837,7058,3058,7,14,4778732,13.25,138,67623.42,867577.05,2022-11-21,2034-03-23,Default,0.0,886,Working Capital,Low
2541,BKAILN75453429,8076,2529,6,60,4055522,16.2,15,300480.91,2906434.32,2022-08-20,2023-11-13,Active,0.0,535,Medical,High
2542,BKAILN79438854,2124,1478,8,62,557634,11.0,226,5856.41,505517.83,2024-12-06,2043-06-30,Active,725346.33,679,Business Expansion,Medium
2543,BKAILN29787890,5902,10528,7,8,1952850,10.5,81,33754.9,1832769.02,2022-06-23,2029-02-16,Active,0.0,549,Working Capital,High
2544,BKAILN14591054,5663,15621,3,71,2917896,10.62,62,61352.25,631569.99,2024-02-28,2029-04-02,Active,4873211.53,462,Home Purchase,High
2545,BKAILN47269488,5273,14269,4,42,1626401,9.76,106,22954.84,1534971.45,2016-07-10,2025-03-25,Closed,0.0,569,Personal Expenses,High
2546,BKAILN17453358,5924,2783,12,48,29758445,14.68,23,1492238.92,28947813.49,2025-02-15,2027-01-06,Closed,0.0,566,Working Capital,High
2547,BKAILN90720996,9778,7954,7,5,2731023,12.16,83,48815.26,1498165.64,2018-04-05,2025-01-28,Closed,0.0,623,Home Purchase,High
2548,BKAILN12564210,9354,2365,2,33,3271804,12.18,44,92565.99,480781.57,2019-06-17,2023-01-27,Active,0.0,790,Vehicle Purchase,Low
2549,BKAILN44208074,5879,8255,7,80,5113678,11.48,144,65563.46,614913.24,2025-01-30,2036-11-28,Active,0.0,722,Medical,Medium
2550,BKAILN47852279,6494,13927,5,18,1424257,10.2,23,68436.39,1415954.86,2022-05-04,2024-03-24,Active,2116613.52,445,Agriculture,High
2551,BKAILN61547258,5782,5797,1,88,4922090,8.44,169,49876.2,4867781.47,2024-07-02,2038-05-20,Active,5800553.86,409,Home Purchase,High
2552,BKAILN76740984,4207,2332,9,81,346822,12.54,35,11882.68,328119.61,2021-09-16,2024-08-01,Active,488129.32,372,Vehicle Purchase,High
2553,BKAILN43219536,1993,19135,8,59,3624367,12.32,183,43996.33,3501783.42,2017-10-03,2032-10-14,Active,4567027.28,460,Home Purchase,High
2554,BKAILN91461995,2950,8235,3,88,1366743,9.93,48,34618.21,652590.15,2018-11-05,2022-10-15,Active,1853073.34,817,Medical,Low
2555,BKAILN89953062,2575,18949,3,59,684588,10.4,73,12694.46,489181.95,2017-02-19,2023-02-18,Active,886768.71,804,Working Capital,Low
2556,BKAILN83070087,4180,13277,10,31,487477,7.28,46,12176.6,300768.07,2025-06-12,2029-03-23,Closed,641848.91,647,Education,High
2557,BKAILN66111339,4173,18749,11,61,4073377,12.5,59,92763.28,3163994.12,2020-02-27,2025-01-01,Closed,5844860.14,788,Personal Expenses,Low
2558,BKAILN86725539,7314,10048,9,57,193752,9.7,27,8016.39,98643.14,2019-06-21,2021-09-08,Active,270558.8,851,Personal Expenses,Low
2559,BKAILN61076274,4148,4135,7,44,445076,11.84,114,6520.41,402666.99,2023-05-17,2032-09-26,Active,0.0,467,Medical,High
2560,BKAILN13510859,6141,14290,2,94,4226955,13.86,75,84556.44,1634576.16,2020-06-26,2026-08-24,Active,0.0,419,Agriculture,High
2561,BKAILN72823339,908,4417,8,47,9005295,9.16,137,106215.4,3102527.34,2024-04-04,2035-07-06,Default,12146398.47,761,Home Purchase,Low
2562,BKAILN53044802,7509,10610,12,17,4590831,11.01,17,292891.05,3024527.93,2016-09-15,2018-02-07,Active,0.0,851,Medical,Low
2563,BKAILN38255743,3966,11085,8,89,3128632,9.9,128,39670.17,2196905.14,2017-07-18,2028-01-22,Active,4478259.93,719,Education,Medium
2564,BKAILN80863233,2342,15559,1,50,3432193,9.84,205,34637.4,1796336.99,2023-09-14,2040-07-16,Active,5538225.88,433,Personal Expenses,High
2565,BKAILN14175876,3071,15227,1,56,354647,10.38,262,3426.49,330748.25,2020-11-27,2042-06-05,Active,591433.99,853,Vehicle Purchase,Low
2566,BKAILN68029314,5815,7338,5,62,453845,9.62,26,19407.51,291750.39,2020-02-05,2022-03-26,Active,625703.51,405,Personal Expenses,High
2567,BKAILN88106922,5467,712,11,88,1529645,11.6,32,55804.1,960276.06,2024-10-11,2027-05-29,Active,2099764.84,738,Education,Medium
2568,BKAILN93870294,8350,4651,6,27,707846,15.25,56,17743.78,408530.6,2020-02-28,2024-10-04,Active,0.0,791,Home Purchase,Low
2569,BKAILN87070268,2877,9133,1,80,163119,9.43,170,1742.33,86827.04,2016-11-09,2030-10-27,Active,205886.99,742,Home Purchase,Medium
2570,BKAILN15291726,4052,2234,2,14,1785917,15.73,57,44677.02,854520.15,2022-02-18,2026-10-25,Active,0.0,569,Personal Expenses,High
2571,BKAILN85548801,976,12041,10,78,16434950,9.72,45,437278.32,3789516.22,2018-03-05,2021-11-14,Closed,27393847.64,536,Agriculture,High
2572,BKAILN48519429,2606,17364,11,65,2909505,11.23,61,62816.07,2060215.66,2019-04-01,2024-04-04,Active,4668904.62,665,Medical,Medium
2573,BKAILN73739747,2239,2600,8,59,4306419,11.52,121,60328.41,3594416.41,2025-05-24,2035-05-02,Active,6940746.22,759,Business Expansion,Low
2574,BKAILN97863451,5001,16746,7,32,1192074,10.37,23,57373.46,769712.6,2018-07-31,2020-06-20,Active,0.0,584,Education,High
2575,BKAILN89794211,1299,5619,7,68,4044372,14.75,130,62475.74,2320860.02,2018-01-13,2028-09-17,Default,0.0,574,Personal Expenses,High
2576,BKAILN90102255,6180,12482,3,41,184800,10.4,54,4299.8,92178.65,2025-04-20,2029-09-26,Active,294473.59,469,Vehicle Purchase,High
2577,BKAILN11067223,7540,3352,2,73,165553,16.08,74,3540.58,19563.22,2022-04-19,2028-05-17,Active,0.0,379,Vehicle Purchase,High
2578,BKAILN39798686,5859,10416,4,4,617921,11.65,87,10551.79,223684.31,2024-05-20,2031-07-13,Active,0.0,705,Medical,Medium
2579,BKAILN22298178,3587,15636,6,8,666640,12.46,20,37084.81,304054.75,2021-05-12,2023-01-02,Active,0.0,530,Business Expansion,High
2580,BKAILN34814883,1699,14592,11,28,899630,12.27,41,26972.35,739242.8,2025-03-11,2028-07-23,Active,1618657.6,306,Medical,High
2581,BKAILN84034981,2590,5220,10,93,2349920,8.44,93,34512.05,1431366.03,2022-04-04,2029-11-23,Active,3265477.07,378,Vehicle Purchase,High
2582,BKAILN32960738,5130,2786,1,35,937710,10.46,226,9511.58,594700.71,2017-09-26,2036-04-19,Active,1639658.09,354,Home Purchase,High
2583,BKAILN19402342,1844,18750,5,42,12183956,10.49,8,1583513.6,1795092.46,2021-09-13,2022-05-11,Active,21028649.29,548,Agriculture,High
2584,BKAILN65987483,815,10727,1,33,4518367,10.12,158,51864.84,2462307.66,2017-01-06,2029-12-29,Closed,6503351.1,747,Working Capital,Medium
2585,BKAILN89277434,4317,16392,7,54,517260,10.32,132,6570.04,404191.93,2022-07-30,2033-06-02,Active,0.0,696,Personal Expenses,Medium
2586,BKAILN23037549,6270,1820,6,48,437307,16.97,25,20888.35,161846.61,2024-03-15,2026-04-04,Default,0.0,871,Home Purchase,Low
2587,BKAILN16259692,4304,8875,2,94,1527834,14.76,54,38889.43,906863.84,2017-03-24,2021-08-30,Active,0.0,633,Vehicle Purchase,High
2588,BKAILN54077927,2030,7450,5,57,803984,10.24,25,35848.07,586892.19,2024-10-27,2026-11-16,Active,1361654.89,366,Agriculture,High
2589,BKAILN49569133,2456,183,3,57,1431650,10.08,40,42288.99,1078114.34,2020-11-22,2024-03-06,Default,2241532.5,419,Business Expansion,High
2590,BKAILN89989525,7660,12827,8,53,1621714,11.29,71,31416.33,851670.69,2019-01-13,2024-11-12,Active,2546391.65,531,Home Purchase,High
2591,BKAILN56689416,1817,17593,6,1,3352437,12.76,70,68149.55,377190.05,2020-08-26,2026-05-27,Active,0.0,768,Personal Expenses,Low
2592,BKAILN16139220,7102,14021,8,63,1095483,10.94,105,16255.56,725887.69,2019-07-26,2028-03-10,Active,1911271.62,793,Business Expansion,Low
2593,BKAILN24863928,5938,5192,10,58,870938,9.18,114,11476.74,290066.21,2024-03-09,2033-07-20,Closed,964538.77,454,Working Capital,High
2594,BKAILN56344378,9716,19137,10,35,7352067,8.46,40,211577.04,4548059.32,2017-11-25,2021-03-09,Active,8965144.32,346,Personal Expenses,High
2595,BKAILN18164213,8719,7084,11,54,359800,13.01,49,9503.97,89465.99,2016-10-26,2020-11-04,Active,586020.43,432,Home Purchase,High
2596,BKAILN42340802,7499,2041,9,29,4760608,11.93,21,252303.58,1197589.38,2018-03-23,2019-12-13,Closed,5394177.31,707,Working Capital,Medium
2597,BKAILN86845099,6650,11378,10,70,8283512,8.06,91,121958.85,1401569.48,2017-01-20,2024-07-12,Active,13201411.4,455,Medical,High
2598,BKAILN33862424,5345,9041,7,47,1254441,14.21,25,58265.28,1039236.99,2023-11-19,2025-12-08,Active,0.0,451,Home Purchase,High
2599,BKAILN23005812,8779,6557,7,82,4345244,12.88,16,297015.68,3805929.87,2018-03-21,2019-07-14,Closed,0.0,809,Business Expansion,Low
2600,BKAILN85640452,3792,896,1,97,1416493,10.46,283,13505.41,1406678.72,2022-04-13,2045-07-11,Active,2517619.75,546,Agriculture,High
2601,BKAILN15120580,6289,9042,1,73,4997119,8.76,327,40205.9,3631313.96,2018-09-02,2045-07-12,Active,8825968.01,808,Medical,Low
2602,BKAILN75575207,8680,18906,8,4,3960747,10.31,61,83696.71,601703.16,2022-10-13,2027-10-17,Active,5659602.19,429,Personal Expenses,High
2603,BKAILN93642336,8937,10741,7,63,5400683,10.95,41,158490.63,782774.86,2016-08-02,2019-12-15,Active,0.0,421,Personal Expenses,High
2604,BKAILN32093578,8215,10667,4,1,500499,12.11,154,6418.11,222485.84,2025-03-25,2037-11-17,Active,0.0,822,Working Capital,Low
2605,BKAILN35304126,5399,5145,6,33,244223,12.57,13,20192.6,221883.46,2021-05-10,2022-06-04,Active,0.0,419,Business Expansion,High
2606,BKAILN95242092,4379,2877,8,66,402576,10.94,181,4550.54,310610.14,2018-07-10,2033-05-22,Active,476752.53,843,Business Expansion,Low
2607,BKAILN87910333,9892,6975,5,28,12799423,8.31,6,2185238.84,12539262.03,2017-04-05,2017-10-02,Active,14686337.5,738,Education,Medium
2608,BKAILN15642816,9296,4944,8,87,1302526,10.43,219,13323.37,729200.29,2022-12-19,2040-12-14,Active,2196261.33,507,Medical,High
